1,0.826086957,0.181818182,0.458333333,0.230769231
1,0.347826087,0.363636364,0.541666667,0.423076923
1,0.826086957,0.227272727,0.458333333,0.192307692
1,0.304347826,0.590909091,0.083333333,0.692307692
1,0.47826087,0.454545455,0.333333333,0.423076923
1,0.130434783,0.681818182,0.333333333,0.538461538
1,0.782608696,0.181818182,0.458333333,0.269230769
1,0.47826087,0.590909091,0,0.615384615
1,0.173913043,0.454545455,0.291666667,0.730769231
1,0.695652174,0.227272727,0.583333333,0.192307692
1,0.304347826,0.863636364,0.291666667,0.269230769
1,0.260869565,0.954545455,0.125,0.384615385
1,0.608695652,0.090909091,0.458333333,0.5
1,0.347826087,0.590909091,0.25,0.5
1,0.260869565,0.681818182,0.416666667,0.346153846
1,0.434782609,0.454545455,0.458333333,0.346153846
1,0.391304348,0.363636364,0.5,0.423076923
1,0.652173913,0.681818182,0.083333333,0.307692308
1,0.391304348,0.409090909,0.458333333,0.423076923
1,0.47826087,0.636363636,0.166666667,0.423076923
1,0.304347826,0.636363636,0.208333333,0.538461538
1,0.391304348,0.681818182,0.208333333,0.423076923
1,0.565217391,0.272727273,0.416666667,0.423076923
1,0.47826087,0.272727273,0.541666667,0.384615385
1,0.52173913,0.409090909,0.25,0.5
1,0.304347826,0.545454545,0.25,0.576923077
1,0.304347826,0.454545455,0.208333333,0.692307692
1,0.130434783,0.727272727,0.166666667,0.653846154
1,0.47826087,0.636363636,0.291666667,0.307692308
1,0.391304348,0.772727273,0.125,0.423076923
1,0.47826087,0.545454545,0.25,0.423076923
1,0.47826087,0.590909091,0.166666667,0.461538462
1,0.347826087,0.454545455,0.166666667,0.692307692
1,0.391304348,0.909090909,0.125,0.307692308
1,0.47826087,0.545454545,0.166666667,0.5
1,0.652173913,0.318181818,0.458333333,0.269230769
1,0.47826087,0.727272727,0,0.5
1,0.434782609,0.409090909,0.416666667,0.423076923
1,0.434782609,0.590909091,0.083333333,0.576923077
1,0.47826087,0.409090909,0.208333333,0.576923077
1,0.695652174,0.136363636,0.583333333,0.269230769
1,0.52173913,0.454545455,0.25,0.461538462
1,0.695652174,0.136363636,0.583333333,0.269230769
1,0.782608696,0.136363636,0.541666667,0.230769231
1,0.347826087,0.636363636,0.25,0.461538462
1,0.217391304,0.409090909,0.333333333,0.692307692
1,0.130434783,0.272727273,0.916666667,0.346153846
1,0.652173913,0.227272727,0.375,0.423076923
1,0.652173913,0.363636364,0.333333333,0.346153846
1,0.260869565,0.545454545,0.25,0.615384615
1,0.347826087,0.681818182,0.416666667,0.269230769
1,0.52173913,0.636363636,0.125,0.423076923
1,0.304347826,0.5,0.333333333,0.538461538
1,0.652173913,0.227272727,0.541666667,0.269230769
1,0.47826087,0.590909091,0.25,0.384615385
1,0.434782609,0.772727273,0.166666667,0.346153846
1,0.173913043,0.454545455,0.458333333,0.576923077
1,0.434782609,0.272727273,0.75,0.230769231
1,0.52173913,0.181818182,0.583333333,0.384615385
1,0.260869565,0.681818182,0.208333333,0.538461538
1,0.130434783,0.772727273,0.25,0.538461538
1,0.739130435,0.545454545,0.25,0.192307692
1,0.47826087,0.318181818,0.625,0.269230769
1,0.347826087,0.5,0.208333333,0.615384615
1,0.304347826,0.772727273,0.25,0.384615385
1,0.304347826,0.545454545,0.166666667,0.653846154
1,0.130434783,0.409090909,0.375,0.730769231
1,0.347826087,0.5,0.333333333,0.5
1,0.47826087,0.409090909,0.625,0.192307692
1,0.652173913,0.181818182,0.541666667,0.307692308
1,0.434782609,0.454545455,0.333333333,0.461538462
1,0.52173913,0.227272727,0.541666667,0.384615385
1,0.52173913,0.5,0.208333333,0.461538462
1,0.391304348,0.590909091,0.208333333,0.5
1,0.739130435,0.136363636,0.541666667,0.269230769
1,0.52173913,0.590909091,0.166666667,0.423076923
1,0.565217391,0.136363636,0.708333333,0.269230769
1,0.434782609,0.636363636,0.166666667,0.461538462
1,0.304347826,0.590909091,0,0.769230769
1,0.608695652,0.454545455,0.25,0.384615385
1,0.173913043,0.5,0.291666667,0.692307692
1,0.608695652,0.318181818,0.458333333,0.307692308
1,0.217391304,0.545454545,0.166666667,0.730769231
1,0.695652174,0.227272727,0.541666667,0.230769231
1,0.52173913,0.409090909,0.125,0.615384615
1,0.47826087,0.5,0.208333333,0.5
1,0.47826087,0.272727273,0.5,0.423076923
1,0.173913043,0.5,0.083333333,0.884615385
1,0.565217391,0.090909091,0.625,0.384615385
1,0.347826087,0.863636364,0.208333333,0.307692308
1,0.739130435,0.181818182,0.625,0.153846154
1,0.391304348,0.409090909,0.458333333,0.423076923
1,0.260869565,0.545454545,0.25,0.615384615
1,0.347826087,0.318181818,0.666666667,0.346153846
1,0.652173913,0.363636364,0.458333333,0.230769231
1,0.608695652,0.5,0.208333333,0.384615385
1,0.565217391,0.272727273,0.541666667,0.307692308
1,0.347826087,0.409090909,0.291666667,0.615384615
1,0.217391304,0.5,0.5,0.461538462
1,0.260869565,0.409090909,0.666666667,0.346153846
1,0.52173913,0.5,0.125,0.538461538
1,0.52173913,0.454545455,0.291666667,0.423076923
1,0.52173913,0.227272727,0.458333333,0.461538462
1,0.391304348,0.636363636,0.166666667,0.5
1,0.434782609,0.181818182,0.583333333,0.461538462
1,0.217391304,0.681818182,0.291666667,0.5
1,0.47826087,0.5,0.291666667,0.423076923
1,0.608695652,0.181818182,0.583333333,0.307692308
1,0.347826087,0.636363636,0.166666667,0.538461538
1,0.565217391,0.409090909,0.541666667,0.192307692
1,0.434782609,0.181818182,0.708333333,0.346153846
1,0.47826087,0.590909091,0.208333333,0.423076923
1,0.565217391,0.954545455,0.041666667,0.192307692
1,0.434782609,0.590909091,0.291666667,0.384615385
1,0.47826087,0.090909091,0.75,0.346153846
1,0.347826087,0.545454545,0.208333333,0.576923077
1,0.086956522,0.681818182,0,0.884615385
1,0.434782609,0.636363636,0.166666667,0.461538462
1,0.434782609,0.454545455,0.208333333,0.576923077
1,0.391304348,0.454545455,0.208333333,0.615384615
1,0.782608696,0.181818182,0.458333333,0.269230769
1,0.086956522,0.772727273,0.375,0.461538462
1,0.52173913,0.5,0.375,0.307692308
1,0.304347826,0.227272727,0.625,0.5
1,0.608695652,0.590909091,0.208333333,0.307692308
1,0.434782609,0.454545455,0.25,0.538461538
1,0.52173913,0.318181818,0.583333333,0.269230769
1,0.47826087,0.454545455,0.25,0.5
1,0.695652174,0.227272727,0.625,0.153846154
1,0.695652174,0.181818182,0.583333333,0.230769231
1,0.782608696,0.363636364,0.25,0.307692308
1,0.304347826,0.909090909,0.125,0.384615385
1,0.347826087,0.590909091,0.125,0.615384615
1,0.260869565,0.772727273,0.166666667,0.5
1,0.260869565,0.681818182,0.25,0.5
1,0.52173913,0.590909091,0.166666667,0.423076923
1,0.434782609,0.409090909,0.25,0.576923077
1,0.391304348,0.090909091,0.583333333,0.576923077
1,0.391304348,0.363636364,0.208333333,0.692307692
1,0.260869565,0.590909091,0.291666667,0.538461538
1,0.565217391,0.045454545,0.666666667,0.384615385
1,0.347826087,0.590909091,0.333333333,0.423076923
1,0.652173913,0.136363636,0.541666667,0.346153846
1,0.347826087,0.545454545,0.166666667,0.615384615
1,0.260869565,0.318181818,0.458333333,0.615384615
1,0.47826087,0.409090909,0.333333333,0.461538462
1,0.695652174,0.181818182,0.625,0.192307692
1,0.47826087,0.454545455,0.416666667,0.346153846
1,0.260869565,0.409090909,0.166666667,0.807692308
1,0.304347826,0.636363636,0.25,0.5
1,0.347826087,0.363636364,0.375,0.576923077
1,0.565217391,0.545454545,0.083333333,0.5
1,0.434782609,0.181818182,0.541666667,0.5
1,0.608695652,0.045454545,0.5,0.5
1,0.52173913,0.363636364,0.375,0.423076923
1,0.565217391,0.545454545,0.291666667,0.307692308
1,0.52173913,0.363636364,0.458333333,0.346153846
1,0.217391304,0.5,0.583333333,0.384615385
1,0.304347826,0.590909091,0.291666667,0.5
1,0.260869565,0.5,0.333333333,0.576923077
1,0.304347826,0.818181818,0.208333333,0.384615385
1,0.434782609,0.454545455,0.125,0.653846154
1,0.869565217,0.318181818,0.375,0.153846154
1,0.608695652,0.090909091,0.5,0.461538462
1,0.652173913,0.136363636,0.583333333,0.307692308
1,0.52173913,0.5,0.041666667,0.615384615
1,0.652173913,0.136363636,0.791666667,0.115384615
1,0.52173913,0.545454545,0.166666667,0.461538462
1,0.260869565,0.545454545,0.166666667,0.692307692
1,0.565217391,0.409090909,0.208333333,0.5
1,0.652173913,0.227272727,0.333333333,0.461538462
1,0.47826087,0.136363636,0.625,0.423076923
1,0.304347826,0.681818182,0.291666667,0.423076923
1,0.47826087,0.636363636,0.25,0.346153846
1,0.391304348,0.545454545,0.125,0.615384615
1,0.130434783,0.636363636,0.208333333,0.692307692
1,0.347826087,0.636363636,0.333333333,0.384615385
1,0.565217391,0.272727273,0.541666667,0.307692308
1,0.391304348,0.5,0.333333333,0.461538462
1,0.52173913,0.409090909,0.5,0.269230769
1,0.434782609,0.727272727,0.166666667,0.384615385
1,0.652173913,0.045454545,0.666666667,0.307692308
1,0.391304348,0.090909091,0.75,0.423076923
1,0.391304348,0.409090909,0.291666667,0.576923077
1,0.826086957,0.045454545,0.708333333,0.115384615
1,0.52173913,0.272727273,0.416666667,0.461538462
1,0.260869565,0.863636364,0.125,0.461538462
1,0.47826087,0.272727273,0.541666667,0.384615385
1,0.434782609,0.227272727,0.541666667,0.461538462
1,0.391304348,0.136363636,0.583333333,0.538461538
1,0.130434783,0.5,0.166666667,0.846153846
1,0.608695652,0.227272727,0.5,0.346153846
1,0.347826087,0.454545455,0.291666667,0.576923077
1,0.434782609,0.454545455,0.291666667,0.5
1,0.652173913,0.318181818,0.541666667,0.192307692
1,0.347826087,0.090909091,0.916666667,0.307692308
1,0.434782609,0.090909091,0.625,0.5
1,0.782608696,0.090909091,0.625,0.192307692
1,0.652173913,0.090909091,0.666666667,0.269230769
1,0.434782609,0.272727273,0.416666667,0.538461538
1,0.347826087,0.681818182,0.333333333,0.346153846
1,0.565217391,0.136363636,0.541666667,0.423076923
1,0.304347826,0.636363636,0.166666667,0.576923077
1,0.347826087,0.454545455,0.166666667,0.692307692
1,0.826086957,0.363636364,0.25,0.269230769
1,0.434782609,0.590909091,0.458333333,0.230769231
1,0.434782609,0.681818182,0.166666667,0.423076923
1,0.47826087,0.272727273,0.625,0.307692308
1,0.391304348,0.454545455,0.25,0.576923077
1,0.217391304,0.545454545,0.208333333,0.692307692
1,0.608695652,0,0.708333333,0.346153846
1,0.52173913,0.363636364,0.291666667,0.5
1,0.347826087,0.636363636,0.166666667,0.538461538
1,0.47826087,0.272727273,0.666666667,0.269230769
1,0.173913043,0.636363636,0.25,0.615384615
1,0.782608696,0.090909091,0.625,0.192307692
1,0.652173913,0,0.75,0.269230769
1,0.782608696,0.363636364,0.291666667,0.269230769
1,0.391304348,0.409090909,0.375,0.5
1,0.347826087,0.409090909,0.708333333,0.230769231
1,0.913043478,0.090909091,0.625,0.076923077
1,0.47826087,0.545454545,0.125,0.538461538
1,0.652173913,0.136363636,0.666666667,0.230769231
1,0.608695652,0.454545455,0.208333333,0.423076923
1,0.47826087,0.454545455,0.291666667,0.461538462
1,0.434782609,0.045454545,0.625,0.538461538
1,0.565217391,0.181818182,0.416666667,0.5
1,0.652173913,0.318181818,0.5,0.230769231
1,0.652173913,0.227272727,0.625,0.192307692
1,0.304347826,0.545454545,0.291666667,0.538461538
1,0.565217391,0.636363636,0.083333333,0.423076923
1,0.565217391,0.363636364,0.25,0.5
1,0.347826087,0.318181818,0.208333333,0.769230769
1,0.217391304,0.636363636,0.25,0.576923077
1,0.52173913,0.181818182,0.583333333,0.384615385
1,0.47826087,0.545454545,0.166666667,0.5
1,0.47826087,0.590909091,0.166666667,0.461538462
1,0.391304348,0.545454545,0.208333333,0.538461538
1,0.043478261,0.363636364,0.458333333,0.769230769
1,0.608695652,0.181818182,0.583333333,0.307692308
1,0.47826087,0.409090909,0.541666667,0.269230769
1,0.347826087,0.545454545,0.458333333,0.346153846
1,0.434782609,0.181818182,0.583333333,0.461538462
1,0.652173913,0.227272727,0.5,0.307692308
1,0.391304348,0.5,0.208333333,0.576923077
1,0.608695652,0.545454545,0.083333333,0.461538462
1,0.304347826,0.636363636,0.291666667,0.461538462
1,0.52173913,0.636363636,0.166666667,0.384615385
1,0.782608696,0.090909091,0.333333333,0.461538462
1,0.652173913,0.5,0.166666667,0.384615385
1,0.52173913,0.181818182,0.708333333,0.269230769
1,0.565217391,0.363636364,0.375,0.384615385
1,0.217391304,0.636363636,0.041666667,0.769230769
1,0.47826087,0.545454545,0.208333333,0.461538462
1,0.086956522,0.5,0.166666667,0.884615385
1,0.52173913,0.454545455,0.333333333,0.384615385
1,0.47826087,0.363636364,0.291666667,0.538461538
1,0.695652174,0.136363636,0.541666667,0.307692308
1,0.565217391,0.454545455,0.416666667,0.269230769
1,0.391304348,0.636363636,0.5,0.192307692
1,0.826086957,0.5,0.083333333,0.307692308
1,0.391304348,0.363636364,0.208333333,0.692307692
1,0.52173913,0.181818182,0.625,0.346153846
1,0.173913043,0.545454545,0.166666667,0.769230769
1,0.565217391,0.5,0.333333333,0.307692308
1,0.304347826,0.772727273,0.333333333,0.307692308
1,0.260869565,0.681818182,0.291666667,0.461538462
1,0.695652174,0.545454545,0.083333333,0.384615385
1,0.782608696,0.136363636,0.708333333,0.076923077
1,0.434782609,0.454545455,0.291666667,0.5
1,0.304347826,0.590909091,0.125,0.653846154
1,0.652173913,0.772727273,0.041666667,0.269230769
1,0.565217391,0.590909091,0.083333333,0.461538462
1,0.347826087,0.772727273,0.291666667,0.307692308
1,0.391304348,0.772727273,0.166666667,0.384615385
1,0.347826087,0.545454545,0.208333333,0.576923077
1,0.47826087,0.318181818,0.333333333,0.538461538
1,0.565217391,0.272727273,0.541666667,0.307692308
1,0.391304348,0.454545455,0.166666667,0.653846154
1,0.52173913,0.181818182,0.625,0.346153846
1,0.434782609,0.636363636,0.208333333,0.423076923
1,0.173913043,0.590909091,0.25,0.653846154
1,0.565217391,0.363636364,0.291666667,0.461538462
1,0.434782609,0.409090909,0.125,0.692307692
1,0.869565217,0.318181818,0.416666667,0.115384615
1,0.391304348,0.681818182,0.25,0.384615385
1,0.347826087,0.136363636,0.625,0.538461538
1,0.608695652,0.045454545,0.625,0.384615385
1,0.608695652,0.090909091,0.666666667,0.307692308
1,0.217391304,0.5,0.291666667,0.653846154
1,0.217391304,0.545454545,0.291666667,0.615384615
1,0.173913043,0.454545455,0.291666667,0.730769231
1,0.565217391,0.636363636,0.291666667,0.230769231
1,0.434782609,0.454545455,0.208333333,0.576923077
1,0.434782609,0.681818182,0.25,0.346153846
1,0.260869565,0.454545455,0.166666667,0.769230769
1,0.782608696,0.136363636,0.375,0.384615385
1,0.652173913,0.318181818,0.541666667,0.192307692
1,0.217391304,0.454545455,0.625,0.384615385
1,0.52173913,0.181818182,0.458333333,0.5
1,0.782608696,0.136363636,0.541666667,0.230769231
1,0.347826087,0.545454545,0.25,0.538461538
1,0.52173913,0.181818182,0.75,0.230769231
1,0.47826087,0.181818182,0.708333333,0.307692308
1,0.739130435,0.181818182,0.583333333,0.192307692
1,0.565217391,0.227272727,0.625,0.269230769
1,0.347826087,0.545454545,0.166666667,0.615384615
1,0.782608696,0.227272727,0.375,0.307692308
1,0.782608696,0.318181818,0.25,0.346153846
1,0.391304348,0.5,0.291666667,0.5
1,0.652173913,0.227272727,0.541666667,0.269230769
1,0.434782609,0.227272727,0.583333333,0.423076923
1,0.130434783,0.863636364,0.125,0.576923077
1,0.434782609,0.227272727,0.458333333,0.538461538
1,0.347826087,0.681818182,0.166666667,0.5
1,0.347826087,0.545454545,0.125,0.653846154
1,0.608695652,0.409090909,0.541666667,0.153846154
1,0.52173913,0.409090909,0.25,0.5
1,0.173913043,0.454545455,0.333333333,0.692307692
1,0.304347826,0.636363636,0.125,0.615384615
1,0.260869565,0.772727273,0.083333333,0.576923077
1,0.434782609,0.636363636,0.208333333,0.423076923
1,0.608695652,0.409090909,0.458333333,0.230769231
1,0.434782609,0.181818182,0.458333333,0.576923077
1,0.739130435,0.318181818,0.416666667,0.230769231
1,0.52173913,0.545454545,0.125,0.5
1,0.391304348,0.636363636,0.166666667,0.5
1,0.739130435,0.181818182,0.625,0.153846154
1,0.52173913,0.590909091,0.166666667,0.423076923
1,0.434782609,0.409090909,0.291666667,0.538461538
1,0.47826087,0.363636364,0.291666667,0.538461538
1,0.260869565,0.590909091,0.166666667,0.653846154
1,0.260869565,0.5,0.333333333,0.576923077
1,0.391304348,0.409090909,0.208333333,0.653846154
1,0.47826087,0.227272727,0.583333333,0.384615385
1,0.565217391,0.5,0.375,0.269230769
1,0.347826087,0.363636364,0.541666667,0.423076923
1,0.391304348,0.409090909,0.375,0.5
1,0.347826087,0.5,0.333333333,0.5
1,0.826086957,0.318181818,0.416666667,0.153846154
1,0.391304348,0.590909091,0.125,0.576923077
1,0.347826087,0.363636364,0.416666667,0.538461538
1,0.52173913,0.045454545,0.791666667,0.307692308
1,0.260869565,0.454545455,0.25,0.692307692
1,0.304347826,0.5,0.125,0.730769231
1,0.52173913,0.409090909,0.583333333,0.192307692
1,0.304347826,0.590909091,0.291666667,0.5
1,0.434782609,0.590909091,0.166666667,0.5
1,0.47826087,0.590909091,0.166666667,0.461538462
1,0.391304348,0.772727273,0,0.538461538
1,0.608695652,0.136363636,0.583333333,0.346153846
1,0.739130435,0.136363636,0.583333333,0.230769231
1,0.608695652,0.590909091,0.333333333,0.192307692
1,0.391304348,0.5,0.208333333,0.576923077
1,0.652173913,0.318181818,0.583333333,0.153846154
1,0.217391304,0.454545455,0.208333333,0.769230769
1,0.47826087,0.454545455,0.291666667,0.461538462
1,0.47826087,0.272727273,0.625,0.307692308
1,0.47826087,0.181818182,0.416666667,0.576923077
1,0.52173913,0.181818182,0.75,0.230769231
1,0.52173913,0.227272727,0.458333333,0.461538462
1,0.260869565,0.363636364,0.416666667,0.615384615
1,0.260869565,0.772727273,0.291666667,0.384615385
1,0.304347826,0.818181818,0.083333333,0.5
1,0.304347826,0.681818182,0.25,0.461538462
1,0.347826087,0.5,0.625,0.230769231
1,0.304347826,0.681818182,0.333333333,0.384615385
1,0.869565217,0.227272727,0.25,0.346153846
1,0.173913043,0.590909091,0.166666667,0.730769231
1,0.782608696,0.045454545,0.625,0.230769231
1,0.391304348,0.454545455,0.25,0.576923077
1,0.434782609,0.636363636,0.25,0.384615385
1,0.347826087,0.227272727,0.666666667,0.423076923
1,0.565217391,0.090909091,0.416666667,0.576923077
1,0.695652174,0.590909091,0.083333333,0.346153846
1,0.739130435,0.136363636,0.5,0.307692308
1,0.304347826,0.363636364,0.125,0.846153846
1,0.130434783,0.590909091,0.166666667,0.769230769
1,0.52173913,0.409090909,0.458333333,0.307692308
1,0.347826087,0.454545455,0.333333333,0.538461538
1,0.347826087,0.909090909,0.25,0.230769231
1,0.347826087,0.5,0.5,0.346153846
1,0.434782609,0.636363636,0.375,0.269230769
1,0.608695652,0.090909091,0.583333333,0.384615385
1,0.391304348,0.318181818,0.208333333,0.730769231
1,0.347826087,0.409090909,0.291666667,0.615384615
1,0.52173913,0.227272727,0.458333333,0.461538462
1,0.391304348,0.636363636,0.25,0.423076923
1,0.391304348,0.363636364,0.458333333,0.461538462
1,0.608695652,0.409090909,0.416666667,0.269230769
1,0.47826087,0.227272727,0.625,0.346153846
1,0.434782609,0.545454545,0.208333333,0.5
1,0.347826087,0.545454545,0.083333333,0.692307692
1,0.52173913,0.227272727,0.583333333,0.346153846
1,0.608695652,0.181818182,0.708333333,0.192307692
1,0.391304348,0.5,0.208333333,0.576923077
1,0.434782609,0.545454545,0.208333333,0.5
1,0.304347826,0.590909091,0.125,0.653846154
1,0.52173913,0.318181818,0.375,0.461538462
1,0.173913043,0.454545455,0.666666667,0.384615385
1,0.304347826,0.363636364,0.375,0.615384615
1,0.173913043,0.454545455,0.208333333,0.807692308
1,0.608695652,0.409090909,0.5,0.192307692
1,0.434782609,0.227272727,0.666666667,0.346153846
1,0.434782609,0.727272727,0.25,0.307692308
1,0.434782609,0.409090909,0.5,0.346153846
1,0.391304348,0.590909091,0.333333333,0.384615385
1,0.173913043,0.409090909,0.166666667,0.884615385
1,0.565217391,0.227272727,0.375,0.5
1,0.173913043,0.136363636,0.625,0.692307692
1,0.739130435,0.227272727,0.541666667,0.192307692
1,0.304347826,0.818181818,0.375,0.230769231
1,0.52173913,0.454545455,0.291666667,0.423076923
